day,hour,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32002,B32012,C32010,B32010,B32011,B32016,B32018,B32014,B32015,B32019,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32007,A32009,D32013,B32009,B32013,D32009,D32003,B32008,D32001,D32000,D32007,D32006,D32005,D32004,B32000,B32003,B32002,B32005,B32004,B32007,B32006,B32017,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,C32008,C32009,A32012,A32011,A32010,D32008,total
0,0,4,3,0,0,3,3,0,0,0,0,1,1,0,1,0,3,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,3,0,0,9,0,7,0,2,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,0,5,61
0,1,2,0,0,0,2,2,0,0,1,0,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,2,0,5,0,1,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,1,42
0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,2,0,0,0,6,0,0,2,42
0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,19
0,4,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,9
0,5,0,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,20
0,6,0,3,1,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,5,1,0,1,0,11,2,0,6,0,4,7,0,4,0,1,2,1,0,1,6,1,4,6,0,2,0,5,0,0,0,0,1,9,3,97
0,7,2,1,0,0,6,1,1,0,2,0,2,4,3,2,0,2,0,0,0,1,0,2,0,1,4,16,0,5,0,3,49,3,0,13,4,10,9,1,8,0,4,4,8,1,1,4,1,19,3,9,11,6,3,0,0,0,2,0,29,11,271
0,8,3,0,2,0,12,13,2,4,3,0,3,6,22,2,4,7,0,1,2,6,1,0,1,0,2,18,7,3,9,10,69,10,1,13,8,21,17,5,6,2,5,9,3,10,3,5,0,21,3,7,24,9,11,0,0,0,15,2,37,15,474
0,9,5,0,3,1,4,9,3,0,6,0,7,3,10,5,1,3,0,1,4,2,0,1,0,2,0,5,2,2,8,1,19,2,1,8,6,2,10,6,8,1,4,2,3,7,0,5,0,7,3,7,9,12,1,0,0,0,10,2,19,11,253
0,10,2,2,0,1,5,5,3,0,2,0,7,6,7,10,3,7,0,0,3,7,2,2,0,6,2,1,7,1,3,2,6,10,1,5,8,10,12,2,8,2,1,6,5,8,1,2,0,3,3,2,4,6,3,1,0,0,4,0,6,5,220
0,11,5,1,0,1,0,11,12,2,1,0,6,8,10,13,6,1,0,0,0,11,7,2,0,1,2,8,4,1,0,6,2,6,0,9,22,11,10,8,8,3,5,11,11,4,4,6,8,10,6,3,4,11,7,0,1,0,7,3,6,5,310
0,12,13,3,2,0,7,11,8,0,3,0,7,9,6,7,4,6,0,1,1,7,15,4,7,10,0,9,8,1,2,8,21,12,0,6,14,9,29,11,12,1,3,14,14,14,3,4,4,9,4,6,13,11,2,0,3,0,11,4,16,4,413
0,13,5,4,4,0,15,6,10,2,6,0,13,13,20,10,3,9,0,0,6,11,13,4,9,1,0,9,7,3,3,4,6,5,4,12,22,14,14,10,13,6,0,10,6,14,0,6,1,5,4,2,7,12,2,2,1,0,3,2,25,10,408
0,14,5,1,1,0,9,11,7,1,10,0,18,9,6,5,1,7,0,1,5,25,16,2,13,5,1,10,7,0,1,18,0,14,4,7,18,4,20,7,3,12,4,4,13,5,2,9,0,1,2,2,0,6,1,1,0,0,11,2,20,6,373
0,15,11,0,1,0,6,5,12,3,6,0,12,7,12,10,7,4,0,0,6,22,9,2,8,5,1,9,9,3,1,9,6,16,3,7,15,9,20,8,16,15,5,18,5,12,4,6,2,9,1,1,6,9,1,0,0,0,4,8,11,3,400
0,16,19,3,4,3,11,12,16,0,16,0,22,11,8,10,8,4,0,1,7,9,25,14,6,4,0,2,15,6,6,13,11,6,0,14,18,6,22,12,13,9,9,2,9,19,8,1,6,1,3,1,13,18,3,1,4,0,8,1,30,8,511
0,17,14,11,4,1,7,17,7,3,10,0,16,12,15,5,6,13,0,1,2,18,12,17,4,5,2,10,28,14,6,12,13,15,1,10,40,9,36,12,17,6,7,11,25,26,8,7,14,19,3,1,8,22,4,3,4,0,9,1,57,27,687
0,18,14,5,2,2,9,10,8,0,8,0,7,17,8,14,10,21,0,0,4,8,10,11,0,9,2,9,7,2,2,8,12,8,0,12,25,7,31,9,16,9,2,7,10,7,8,11,4,21,14,5,5,20,5,2,3,0,9,1,40,10,520
0,19,6,1,6,0,8,7,7,0,4,0,8,11,10,7,3,9,0,0,2,4,15,3,7,3,3,3,4,0,6,5,4,9,1,6,14,8,16,7,8,4,8,9,3,10,7,4,1,12,6,1,12,14,5,0,0,0,2,3,14,3,333
0,20,4,1,0,0,0,7,5,0,3,0,6,4,5,6,2,7,0,3,0,9,9,0,1,0,4,3,3,1,3,2,1,5,0,2,9,4,11,2,9,1,4,10,8,9,1,7,6,6,2,0,6,8,0,0,2,0,8,2,8,2,221
0,21,4,2,0,0,6,5,0,0,3,0,7,4,5,3,2,3,0,0,5,9,3,1,5,0,0,0,2,0,0,8,0,4,0,7,8,0,8,2,6,3,0,8,2,6,3,2,0,2,4,0,3,6,2,0,0,0,3,0,8,2,166
0,22,1,0,1,0,5,4,2,0,1,0,2,12,1,1,1,2,0,0,0,8,3,0,8,1,0,3,1,0,3,3,4,1,0,2,6,1,9,2,4,1,4,5,7,3,0,0,0,1,1,2,2,8,2,0,0,0,3,0,10,0,141
0,23,0,2,0,0,5,1,1,0,2,0,6,3,2,8,0,5,0,0,0,3,3,0,0,0,1,1,0,0,0,3,2,1,0,0,5,0,4,2,8,1,0,1,0,3,2,0,1,0,0,0,3,2,2,0,0,0,4,0,3,0,90
1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,9,0,2,0,0,1,0,0,1,0,0,1,0,0,0,3,2,0,0,0,2,1,0,2,2,0,1,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,41
1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19
1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,19
1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,0,1,0,0,0,16
1,6,1,4,0,2,4,0,0,0,0,0,4,1,7,0,2,1,0,0,0,0,1,0,2,0,0,6,2,1,1,0,9,2,0,5,1,9,7,1,4,0,1,0,0,1,0,7,0,7,3,1,6,2,3,0,0,0,0,0,10,5,123
1,7,2,0,0,0,4,0,1,0,1,0,2,2,6,1,1,5,0,0,2,3,2,0,0,0,5,16,2,2,1,3,69,4,0,14,6,10,11,6,3,1,3,3,9,1,2,3,2,16,4,5,8,5,3,0,0,0,2,0,28,9,288
1,8,7,0,5,0,13,11,3,3,3,0,3,10,18,4,3,5,0,0,1,3,0,0,1,1,3,17,6,6,5,5,58,6,0,15,9,27,17,8,10,0,7,9,16,13,2,4,5,22,10,4,27,4,14,0,1,0,19,0,49,18,510
1,9,4,1,1,0,4,5,1,0,4,0,6,0,5,9,1,7,0,0,4,5,3,2,0,0,1,6,3,0,6,1,37,5,1,9,8,4,4,13,9,3,5,6,2,5,1,2,0,10,5,5,11,10,6,0,1,0,9,2,23,6,281
1,10,1,1,0,0,2,4,2,1,4,0,3,1,1,3,2,4,0,0,0,6,2,6,0,5,0,4,3,1,0,1,5,1,0,1,5,2,10,1,11,3,2,0,0,3,2,3,3,2,3,1,3,3,5,3,0,0,5,0,8,2,144
1,11,7,3,1,1,4,7,3,1,1,0,7,3,5,1,1,4,0,0,0,5,6,1,0,4,0,1,4,1,2,3,3,6,0,0,12,9,3,2,4,1,3,0,2,6,6,3,1,5,0,0,4,5,1,0,1,0,7,0,7,3,170
1,12,2,5,1,0,4,6,10,3,1,0,6,3,2,4,1,6,0,1,1,7,4,3,0,2,0,2,6,4,1,7,4,14,0,5,5,9,21,5,4,7,4,2,2,5,1,2,1,3,5,0,2,4,0,0,2,0,4,1,9,3,216
1,13,17,4,2,0,6,4,8,2,2,0,10,6,4,5,2,3,0,4,3,5,8,5,3,4,2,4,2,4,2,7,1,13,1,2,5,6,15,8,5,5,8,5,3,6,0,2,0,4,3,5,5,4,3,0,1,0,2,1,9,8,258
1,14,8,0,2,0,5,2,4,2,2,0,6,4,3,6,1,3,0,1,0,5,5,2,3,0,0,4,7,1,1,1,2,8,0,12,8,2,11,3,9,3,2,7,8,6,3,0,3,4,2,1,6,0,1,1,0,0,0,1,7,1,189
1,15,3,7,3,5,1,8,6,0,1,0,5,5,3,8,0,6,0,1,2,8,8,4,8,1,0,8,3,2,3,16,2,4,2,3,6,7,14,9,3,8,5,6,2,9,2,1,1,5,1,1,7,6,1,0,1,0,4,0,10,6,251
1,16,14,6,1,4,3,15,19,0,6,0,7,3,7,10,12,8,0,1,6,3,18,9,1,1,0,3,9,7,5,8,7,10,2,12,21,16,13,15,5,23,8,3,8,14,13,4,6,4,7,2,5,10,4,0,2,0,3,1,30,15,449
1,17,13,6,4,2,6,9,17,0,8,0,6,11,6,10,12,6,0,2,2,12,24,14,0,4,0,8,33,11,0,12,9,17,7,17,27,19,18,19,24,13,3,15,11,20,12,4,8,11,3,3,6,16,7,3,0,0,3,5,67,19,624
1,18,11,13,1,6,7,6,8,1,4,0,14,9,19,6,6,7,0,2,1,10,12,9,0,5,3,6,7,1,3,4,6,14,1,6,18,8,19,7,9,5,3,8,7,11,12,8,3,20,4,1,16,24,2,0,2,0,4,0,33,5,437
1,19,10,1,4,1,1,5,0,1,2,0,7,5,6,6,2,2,0,1,3,7,6,0,2,1,0,5,1,1,3,9,3,6,0,5,9,6,15,6,6,2,3,5,4,2,8,4,1,18,3,0,4,9,2,0,2,0,1,0,9,2,227
1,20,2,2,2,1,2,6,1,0,2,0,5,3,4,2,5,5,0,3,1,8,8,0,0,0,0,2,4,2,2,3,1,4,1,0,5,5,7,0,7,3,8,4,3,4,1,2,2,7,1,1,7,7,2,0,0,0,2,0,6,6,171
1,21,4,0,0,1,5,5,1,0,2,0,5,11,5,4,2,6,0,2,1,11,2,1,2,0,0,1,6,3,0,7,0,1,0,1,11,2,4,1,6,0,0,2,0,4,3,4,0,3,1,0,3,4,5,0,0,0,2,0,8,3,155
1,22,5,0,0,0,1,2,0,0,1,0,16,19,0,13,0,3,0,0,1,7,4,0,1,0,0,0,5,3,1,3,2,1,0,1,4,0,5,2,4,3,0,5,3,3,3,4,0,2,1,0,1,2,0,1,0,0,6,0,4,2,144
1,23,2,4,0,0,0,2,1,1,2,0,1,4,0,7,0,4,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,2,1,0,2,0,9,2,1,5,0,1,4,6,1,2,1,4,2,0,0,1,3,1,0,0,0,0,2,0,91
2,0,0,0,1,0,0,0,1,0,1,0,1,1,1,6,4,1,0,0,0,0,1,0,1,0,0,3,0,0,0,3,0,1,0,0,6,0,3,0,0,0,2,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,46
2,1,3,0,0,0,2,1,0,0,0,0,0,2,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,27
2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7
2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
2,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,3,0,0,0,1,0,0,3,0,1,0,0,3,0,3,0,0,0,0,0,0,0,23
2,6,4,0,0,0,1,1,0,0,1,0,2,0,5,1,2,0,0,0,3,0,0,1,0,0,0,8,2,1,0,0,13,3,0,3,0,8,5,0,4,0,3,0,1,2,0,5,0,5,3,0,4,1,5,0,0,0,0,0,8,7,112
2,7,1,0,4,0,9,2,1,0,3,0,1,2,7,2,1,3,0,0,1,1,1,1,1,0,6,15,5,4,0,6,58,3,0,12,3,11,12,3,9,0,6,2,6,2,1,1,0,11,7,3,8,5,3,0,1,0,4,0,39,16,303
2,8,4,1,2,2,14,11,2,7,1,0,2,2,19,8,1,5,0,0,3,4,3,1,2,1,0,23,11,3,6,8,68,9,1,12,5,24,14,8,7,2,2,7,16,11,3,5,0,24,14,10,28,6,5,0,0,0,13,0,40,13,493
2,9,7,0,1,0,3,12,1,0,5,0,2,4,6,9,0,4,0,0,7,2,3,0,1,0,2,3,11,1,8,0,26,4,3,9,5,7,8,9,8,2,6,5,5,3,0,4,1,3,6,3,9,6,7,0,0,0,11,0,15,6,263
2,10,8,1,2,2,3,5,1,0,3,0,7,5,7,3,4,6,0,0,1,5,9,3,0,1,4,4,6,2,3,4,6,4,0,2,6,7,6,6,9,4,2,4,2,2,1,1,0,6,6,2,3,6,1,0,0,0,8,0,6,3,202
2,11,2,1,3,0,3,2,7,0,0,0,5,5,4,5,1,1,0,3,2,7,3,5,0,0,0,5,5,1,1,0,5,8,0,6,4,4,12,7,3,2,1,3,1,6,4,5,4,7,2,1,6,7,1,0,0,0,5,0,12,8,195
2,12,12,3,2,1,2,4,7,1,3,0,10,8,3,3,3,8,0,0,2,5,2,1,2,3,0,4,7,1,0,5,6,5,0,4,5,6,13,8,10,6,6,4,4,4,7,4,2,5,5,0,5,6,2,0,0,0,5,1,18,4,247
2,13,13,7,2,1,4,2,7,0,2,0,12,9,7,6,0,11,0,1,1,7,6,5,4,0,1,6,7,5,1,7,4,9,0,1,11,9,16,7,4,3,0,6,6,3,2,3,4,8,4,0,0,6,2,0,0,0,7,1,13,4,267
2,14,8,0,0,1,2,4,11,1,3,0,5,6,4,4,4,4,0,0,0,3,10,4,3,1,1,5,13,2,4,4,2,11,3,2,15,12,14,9,7,7,6,6,6,4,3,4,0,7,4,1,2,4,1,0,0,0,4,0,15,2,258
2,15,1,1,1,0,4,9,3,0,4,0,9,5,8,10,4,10,0,1,3,6,10,8,3,5,0,3,6,4,1,5,7,14,0,3,8,6,11,6,5,5,5,2,3,7,8,2,3,6,3,1,9,9,4,0,5,0,9,1,9,2,277
2,16,7,2,2,1,2,12,17,0,6,0,16,3,6,8,7,4,0,1,2,13,11,17,3,5,0,6,18,5,2,4,4,11,0,15,16,6,11,14,4,20,9,5,7,18,12,3,7,3,0,0,5,8,3,0,1,0,4,3,21,8,398
2,17,8,3,5,1,7,11,11,0,11,0,11,11,11,9,9,5,0,1,1,9,9,7,3,2,3,11,26,12,4,14,9,19,2,10,30,14,28,7,12,14,7,15,8,14,8,7,16,11,4,2,5,15,3,0,3,0,6,2,66,20,572
2,18,10,9,1,4,6,8,8,1,3,0,16,6,12,7,5,11,0,1,0,5,12,6,1,6,3,9,7,2,3,11,6,13,0,9,9,8,25,7,12,7,3,5,6,11,4,7,7,22,8,6,6,10,1,4,0,0,3,4,29,12,417
2,19,3,3,0,0,7,6,7,1,5,0,6,5,4,2,5,5,0,1,1,6,2,3,3,1,1,7,6,2,3,7,2,8,0,9,12,8,12,5,8,9,3,5,3,5,3,6,3,18,9,0,3,7,5,0,1,0,3,0,14,8,271
2,20,6,1,1,0,4,4,4,1,6,0,4,6,3,7,1,5,0,1,0,9,9,4,2,0,7,4,3,0,1,8,1,4,1,3,12,3,4,4,9,8,0,2,1,0,4,3,3,8,4,2,6,7,3,1,1,0,1,1,16,3,216
2,21,8,2,0,0,0,9,0,0,6,0,14,5,2,5,1,3,0,0,1,6,5,1,2,2,1,2,4,3,0,6,3,5,0,2,6,2,8,1,3,2,2,12,0,2,2,4,0,4,0,1,0,7,1,0,0,0,4,1,9,2,171
2,22,1,0,1,0,2,1,3,0,5,0,11,15,5,6,1,4,0,0,0,8,3,1,1,1,0,3,1,0,1,0,1,3,0,0,5,1,1,1,7,2,1,3,1,1,3,3,1,8,2,0,1,4,5,0,1,0,3,0,2,1,135
2,23,1,2,0,0,3,0,0,0,0,0,2,6,3,2,2,3,0,0,0,5,4,2,0,0,4,1,1,0,6,0,1,5,0,2,3,2,5,2,3,0,2,4,2,5,2,2,0,2,1,0,1,2,3,0,1,0,4,0,3,1,105
3,0,4,0,0,0,1,1,1,0,1,0,1,1,2,8,0,2,0,0,0,3,3,0,0,1,0,1,0,3,0,0,0,2,0,2,9,1,2,0,2,0,1,3,0,2,1,0,0,0,0,0,1,5,1,0,0,0,3,0,4,0,72
3,1,1,0,0,0,0,0,0,0,0,0,0,1,7,9,2,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,5,1,3,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,46
3,2,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
3,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,0,1,1,0,3,0,0,0,1,1,0,3,1,0,0,0,1,0,2,0,0,0,1,0,0,0,26
3,6,2,0,0,0,2,1,0,0,0,0,0,0,4,2,3,0,0,0,0,1,1,0,0,0,1,5,1,1,1,1,12,2,0,2,0,4,3,0,7,1,0,0,3,0,0,5,0,7,6,0,3,1,2,0,0,0,0,0,14,1,99
3,7,3,0,0,0,6,2,1,0,3,0,1,0,8,2,0,7,0,0,4,1,1,0,1,2,2,8,3,1,2,3,56,4,0,11,4,17,3,2,7,0,5,2,4,4,3,3,0,12,3,2,10,5,3,1,0,0,2,0,21,18,263
3,8,6,4,2,0,17,12,3,1,5,0,3,11,14,3,2,9,0,0,5,6,0,0,1,1,2,32,10,0,9,11,52,9,0,17,6,24,18,14,12,0,8,8,5,11,1,2,5,24,19,4,26,7,10,2,0,0,11,0,56,21,541
3,9,3,1,2,1,5,5,1,2,7,0,9,5,5,3,1,7,0,0,10,3,2,1,0,1,3,16,3,0,6,3,38,4,1,2,5,9,7,10,4,1,5,4,1,14,2,3,0,9,4,4,8,3,7,0,0,0,7,0,27,6,290
3,10,5,2,1,0,7,4,2,1,1,0,3,4,2,8,0,11,0,0,0,5,6,1,2,0,0,4,3,0,1,2,10,3,0,6,7,5,6,3,11,2,5,4,1,3,3,2,3,3,7,0,9,4,2,0,0,0,9,0,12,0,195
